name,city_short_code,city_name,date,year_month,dataset_portion,meeting_section,speaker_role,start,end,text,topic
JS_01_10_23,JS,"Jackson, MI",2023-01-10,2023-01-01,Training,Public Comment,Commenter,726.0,896.0,"Thank you Mr. Mayor. John King, two zero three third street in the city. Turns out Jill Biden had classified documents taken to an unsecured office from his last, from his time as vice president. None of his residents or offices has had armed raids on them though. The enemy, the mainstream media is pushing rationalization that this situation is different from that of president Trump situation.  Well, it is that President Trump had the supreme authority to declassify documents and then Vice President Biden did not. Not to mention President Trump's documents were more secure. The Gestapo has nothing on the Biden administration's Department of Justice and FBI.  Regarding homelessness here in the city, the city council in the last meeting decided to urinate away hundreds of thousands of dollars by buying prefabricated shelters from a company looking to make a buck. The prudent thing to do if doing a panic virtual signaling move  could be considered prudent would have been to take advantage of Jackson Public Schools willing to work with and help the city with a lease offer that was mentioned here last meeting. It would have at least allowed the city to get an idea of how many people actually would need the services of a city shelter.  Instead, the city council decided if they build Daniel Mahoneyville, people will come even if it takes certain codes. Then there is in the hundreds of thousands amount of money going to residents in action to push for equity. One might think they didn't have much of a track record for such an important task.  But as I had explained to this council by email, they have a poor track record. What is essentially their CEO who gave the presentation and couldn't answer so many questions and took credit for resources that really didn't belong to their organization.  what essentially is their COO, his lifelong criminal history of theft-related pleas, although she pushes the narrative now it was for dealing crack and she was only doing it for her kids. I mentioned this group and its predecessor, his consistent history of misuse of funds is beyond disgusting.  this council voted to work residents and action the bid. I guess by doing so it pushes the racist equity agenda. Thank you.",Governance and Civic Engagement
JS_01_10_23,JS,"Jackson, MI",2023-01-10,2023-01-01,Training,Public Comment,Commenter,1182.0,1366.0,"Thank you, Mr. Mayor, City Council people, and to you, Laura Schletge, for your invocation on asking for more compassion in the coming year for the citizens here in Jackson and the world. I really appreciate that.  I'm here to talk, my address is 5696 Shady Oak Lane in Jackson, Michigan. And I think that is what you require. I'm here to talk again about ethnogenics, psychoactive plants such as magic mushrooms.  And I'm asking that the city look at decriminalizing it, take targets off of people's backs, or at least the thought that they may have a target on their back if they should so seek psychedelics for personal therapy.  Since Colorado, Oregon, and a lot of municipalities and states around the country have legalized or are in the process for 2003. There are 11 states with bills currently going forward. Michigan had a bill last year to decriminalize, to legalize it. And it was a bipartisan.  I don't know who. I forgot who the Republican was that co-sponsored it with Jeff Erwin out of the Senate. In Michigan so far, Washtenaw County has decriminalized it. Wayne County has decriminalized it, as has Hazel Park.  Everywhere it has gone forward in front of the city council, city councils have voted unanimously for it, to decriminalize it. In the county of Jackson, there has been no arrests for it.  So there wouldn't be any prosecutorial problems associated with the city officially decriming it. I don't think our prosecutor would have a problem with that. It has been in the news a lot lately for, well, recent study helps with excessive drinking.  depression, PTSD. At the federal level, bipartisan lawmakers have introduced a psychedelic caucus in Congress, and it's moving forward. Everybody is talking about it.  The FDA has just approved a large study that was in August. They approved that for alcohol reduction therapy. So we have a lot of those problems here in Jackson. And because of the news, the people are looking into it and wondering about it.  And we need to have this decrim so they can go out and get real information, find what they need to maybe grow it or whatever they want to do to get it without fear of arrest, prosecution, and having their lives turned upside down. Thank you.",Police Reform
JS_01_10_23,JS,"Jackson, MI",2023-01-10,2023-01-01,Training,Public Comment,Commenter,1381.0,1565.0,"Good evening, council people, mayor. My name's Joseph Van Dam, 801 Edgewood Street in Jackson. And I'm here to talk about an act that started back about 60 years ago. The city of Jackson started a discriminatory act against certain homeowners. Those homeowners are the ones that own sidewalks. Not everybody in the Jackson City owns sidewalks.  They stopped putting in sidewalks about 60 years ago. And they haven't put them in since. I have 200 lineal feet of sidewalk I have to maintain every year. I'm disabled. When they came along in 2008, redid East North Street, I had to move my sidewalk in six feet away from the road to stop the snow plows from burying my sidewalk. Little did I know, it didn't work.  Because nobody parks there, they come along about 40, 45 miles an hour and bury my sidewalk every single time. I look across the street, they have no sidewalks. In 1971, they built Northeast Junior High. There are no sidewalks going to that school. Along Floral Street, they have it on one side, not on the side where the school is. They have the youth home, no sidewalks.  Certain areas, there's 30 feet, no sidewalks. One block, no sidewalks. They built my core, no sidewalks. They say they have no money, but we can build a six feet wide, so many mile long sidewalk in one part of the city. But the city that pays the taxes and supports the city for all the years before there was a sidewalk there when it was a train run through there,  can't get sidewalks. Every year I have to shovel and maintain my sidewalks. Every year I look across the street where no sidewalks are. That's discrimination. You're forcing liability onto me from people across the street, having to come over to my yard or my sidewalk. My, I say that not my, to walk on that. Now if I walk down North street going or east, that's what street walking north.  When I get to McGuire street, I cross the street, I walk into people's yards. If you come from Ellen road coming south, the sidewalk ends at the road. You have to walk across to people's private driveways in order to maintain your traverse. That's discrimination against that driveway, forcing the liability onto those people because the city can't continue the sidewalk to the right of McGuire street.  so that you can keep going. It's time to end this practice of discriminating against people with sidewalks. Thank you for your time.",Urban Development
JS_01_10_23,JS,"Jackson, MI",2023-01-10,2023-01-01,Training,Public Comment,Commenter,1983.0,1983.0,Okay.,Other
JS_01_10_23,JS,"Jackson, MI",2023-01-10,2023-01-01,Training,Public Comment,Commenter,1792.0,1981.0,"Good evening Mr. Mayor, council persons and city manager. I'm Ted Brzezinski. I live at nine 36 Bennett street in the city. I'm talking tonight about the pallet apartments. You're thinking about building. Um, it's a doable project, but the location is a poor location.  You're going to build new apartments one block over and one block north in the next few years. And why would you build little apartments for people when you're doing those? It'll degrade the project. The  Other thing is the best place to put them is behind SEGA project there on Francis and Biddle. Put up the tent there. I ran motels and hotels for 50 years. I got more experience probably than anybody around in hotels. I worked at Amway Grand Plaza.  I ran the main restaurant of the hotel. I worked at Holiday Inn North in Grand Rapids, Holiday Inn in Jackson three times, and a couple other places along the way in hospitality. That's all I know.  Um, one of the things is why is the city trying to be the savior to everybody? Why can't the county be involved? I have yet to hear anything about the county. I don't think you people realize, but the county used to do it. They have a place. If you go out county farm road, this marked as such.  is still there. And work with them, work with the state. I'm not saying you're not now, but let them take a working interest in it. We don't have to do everything. We can ask for help and get guidance from above on that. The other thing I was thinking,  we could say could, and I know that you have the wherewithal to do it. Um, contact the military. They have squad tents. They're designed for your own weather.",Homelessness
JS_01_10_23,JS,"Jackson, MI",2023-01-10,2023-01-01,Training,Public Comment,Commenter,1681.0,1767.0,"Happy New Year. I wanted just, I wasn't planning on speaking, but I did want to take this time to think.  Just be positive and be thankful at this meeting. I want to thank you all. I had to quickly read through the minutes for the previous meeting that dealt with this program funding for the homeless. I know someone personally that received the benefit of this program that I've been trying to help for a year and try to speak up and try to find help for her bouncing around from hotel to hotel.  So, I told Jonathan a little bit earlier, I don't know all the details, I just had to skim through the minutes to find out. I don't know exactly all about the program, but I did want to tell you that I know someone personally that is very grateful, a very needy, desperate woman that was grateful for this program that she was put into.  And I also wanted to just say thank you to those of you who will be able to vote and take stands on their convictions. I'm thankful for Mr. Dancy who I heard tonight doing just that and I want to encourage you all and thank you all for what you do for our city. Thank you.",Homelessness
JS_01_10_23,JS,"Jackson, MI",2023-01-10,2023-01-01,Training,Public Comment,Commenter,1573.0,1674.0,"Evening. My name is Robert Hopkins. I'm at eight 30 Royal drive in Jackson. I'm here to help discuss about the homeless problem that we have.  I work at America's best value and there's a third shift night auditor. It is harder for me to have to go into the guest laundry and tell these people to get out. They can't sleep there. I know they're just trying to keep warm and be safe. It's hard. We have, I watch people build tents behind our dumpster next to the highway. So I mean this is a big problem.  I mean, I, I, I, I'm a little nervous here. It is, it is just really bad. I work at a laundromat too during the day. Every day I watch the same people go across the street to Wendy's beg for money. Then they come over to the laundromat. They sit on the park bench and they shoot their drugs up on a Sunday morning. I seen a guy come over and he shot his drugs up and he died right there on the park bench. There was no help for him.  It is rough out there for these guys, and we've got to figure out a way to do something. I mean, if Dollar General can put up a building in three or four weeks, why can't the city do that, put up a homeless shelter that quick? Before I leave, I just want you all to take a good look at me. I have been homeless for three years now. I have struggled to make it.  Kelly, give me a job. I'm struggling to make it, but I'm making it. And I'm trying to turn my life around. But I know what they're going through. I've been homeless for three years, and it's rough. Thank you.",Homelessness
JS_01_24_23,JS,"Jackson, MI",2023-01-24,2023-01-01,Training,Public Comment,Commenter,3769.0,3919.0,"Peter Bourne with 142 West Pearl Street. Um, I want to honor the work that the, um, art commission did. Um, I also want to say that the final sculpture that's being proposed here tonight, I think it's ugly, but I mean, I didn't go and I didn't comment and I wasn't part of the process, but it's not something that I personally would choose.  I want to speak about Keisha Hamilton's comments. I want to talk real quickly about whiteness and blackness. In the ancient world, there was no color prejudice. I don't know if you know that, but like the Greeks thought in opposites, white and black, light and dark, night and day, but they didn't assign a moral quality to either concept.  And the Greeks also had their black Athena. You know, she was a goddess of the city of Athens. They had their sister states in Egypt. And in case you don't know, all the fair goddess of upper Egypt were black. So the Mediterranean was a community that did not have color prejudice. Color prejudice was invented by a man named Barnabas. He was contemporary as Saint Paul.  And he was the first person to say, he was a Christian, he was a proselytizer like St. Paul, and he went out and said, the devil is the black one. Black skin is a sign of sin. Blackness is evil.  And this was the origin of color prejudice. St. Augustine accepted those things, and later on, Pope Nicholas V issued a bold, dumb diversus that allowed the Portuguese to enslave the Moors, heathens, and other enemies of Christ.  And they were found in Guinea, in Africa. And that started the African slave trade. So to say something is evil is dangerous. And I communicated an email, and that's Keisha and Slick. And I suggested that she use the words evil is predainage. Or, and I superiored an email. And that's, or white ignorance, but not whiteness. Because will is predain something evil. And I, you're heading up. When that's happened to black people.  And I don't think we want to do that. Thank you. And it was the Christians who did it.",Governance and Civic Engagement
JS_01_24_23,JS,"Jackson, MI",2023-01-24,2023-01-01,Training,Public Comment,Commenter,3619.0,3756.0,"John Light, Pleasant Lake, Michigan. The first thing I want to do is apologize to you guys. I was up here at the last meeting, I think it was on January 10th, and I was referencing the last two meetings you had of last year, December 13th and December 20th. In my comments last week, or at the meeting, the last meeting, I referenced them several times, and one of the times, I inadvertently meant to say December 13th and said December 30th, so I don't know if that caused any confusion. I think everybody  I knew where I was coming from on that meeting, so if that caused any confusion amongst all of you, I apologize for that. We'll go back to the meeting that I was talking about, and I had a little concern that you guys purchased some pallet houses without sending it out for bid. I didn't really think that was right. I asked the four votes that voted for it if they could possibly comment on that and tell the people where that vote came from.  There was only one of the people made a comment. That was Ms. Brunell. Now, she had an answer, a comment at the end of the meeting. Or, I'm sorry, before the end of the meeting. She commented first, okay? It got around to the mayor who was going to speak, and he deferred it to Jonathan or the city attorney. Mr. Green had a good point. He said due to the purchasing policy, sole sourcing, and there were some other circumstances, scarcity of resources, emergent need,  It was in his opinion that it was okay for counsel to do that. He mentioned a memo. Now, I never saw the memo. I don't know whether that memo was privy to the public or not.  there was a little concern. Something still stinks right there because if he sent the memo out, I have no idea when the memo was sent out. It could have been sent out when we originally talked about pallet houses. It could have sent out, he wasn't at the meeting that you guys voted that at. It could have been sent out before that meeting. It could have been sent out after you guys made the vote. So in everybody's comment, nobody mentioned the memo. So I don't,  I don't really know how it is. It's like, did anybody get the memo? That seems strange to me. So, I guess you guys tried to get a good answer to that, but something still smells funny on that one. Thank you.",Governance and Civic Engagement
JS_01_24_23,JS,"Jackson, MI",2023-01-24,2023-01-01,Training,Public Comment,Commenter,2515.0,2649.0,"Jennifer Biddinger, Jackson City of Jackson. Um, I left out one little thing about the, the renting thing. Um,  Another huge problem is that we bought a wonderful we were blessed to get a fixer upper and it wasn't but a very short time when the city was in there saying you know you need to comply with all the all the um the rules and so forth and we're going to be back for reinspection and  It was a high pressure thing that really caused conflict because we were willing to put our own sweat and stuff into fixing up on a reasonable amount of time, but we were forced to comply and all the fees that go with that. So if there was a possibility of allowing us to get a property and having a reasonable time to fix up all the things that need to be fixed up, that would be a wonderful thing. Okay.  I just want to make a comment about the sculpture, $30,000 I saw to make that sculpture of metal shapes. I just, I don't know. I just don't understand how we spend our money all the time. So I just wanted to make a comment on that.  But lastly, I did want to, I don't know if you all are aware of the concerns of the public with the recent tweets and different things that are being, that were made by the chair of the Racial Equity Commission.  and it has become a national exposed problem and I just I just wanted to present I'm not prepared to present much other than to say is the City Council concerned with the fact that they have appointed this person to the Racial Equity Commission with the views that are  Very harmful and need to be said, we don't approve of this kind of speech and behavior. So just wanted to make that a public. Thank you so much.",Housing
JS_01_24_23,JS,"Jackson, MI",2023-01-24,2023-01-01,Training,Public Comment,Commenter,2655.0,2801.0,"And council members.  675 South Alpine Lake Drive. And this is about the roundabout artwork, which I see as an opportunity. Those behind this art are probably smart, nice people doing their job. And aren't we glad a portion of construction must go toward art?  But time and time again it feels imposed, having little participation from the neighbors who live with it. Roundabout often is being treated like guardrails and light poles, and I might add it's starting to look like it too.  But we needed an opportunity to be better than that. I studied urban planning at UCLA in California several years, and the number one lesson to avoid being a soulless government was simply to include the people.  This community was shown four abstract sculptures chosen by who knows who, using an artist who came from the community, no, was a friend of someone, and who knows why those four won out. They were presented, and a short call for input was given, and the community was told which abstract thing would be installed. And no one likes this.  I'm sure a sculpture being placed in a roundabout has limitations. A variety of meetings in different venues could have explained that, even as it links to what the community is like.  There may be reasons why representational art should stand in a place people could get close enough to, to appreciate it. And wouldn't it be nice if the city worked with the neighborhood to make an installation, maybe at the MLK Center, but without community again, we have an abstraction that doesn't relate to the community, that doesn't really work with the community and that manages to alienate the community. So why not, who doesn't,  and listen to input in a variety of venues, and get that up close sculpture underway, even as the roundabout work is imagined, maybe created by local artists, something more relatable that the community helped shape. Thank you.",Governance and Civic Engagement
JS_01_24_23,JS,"Jackson, MI",2023-01-24,2023-01-01,Training,Public Comment,Commenter,2818.0,3021.0,"Good evening, Mr. Mayor and Council. I'm here tonight as a member of the Martin Luther King Community Corridor Improvement Authority. And because of my membership on that body, I was asked to participate in discussions and meetings regarding public art at the roundabout that's been put at the MLK and Morrell. I'm a big fan of public art. I think public art adds vibrancy to a community.  And so, you know, placing public art in a roundabout or anywhere else to me is, seems like a good idea. Um, this process that we undertook, it wasn't some short overnight process. We started meeting in July of last year to go over some, some of, some of the ways that we might be able to get some public art on the south side of the city. After a bunch of meetings and interviews with artists, we put out proposals, the artists sent back their proposals. It was like 15 or 16 of them.  as a committee, we just went through the process and, using our own scruples, decided which ones we might want to present to the public. So we went through this whole process to present it to the public. There was email feedback on this process. There was also a public meeting over at the King Center where the artists were actually in the room  People from the public could come and interview the artists, look at some of the artwork that they've done. And so there was plenty opportunity for public input. As usual in this city, there's a lot of talk after the fact. And everybody says, I didn't know this, and I didn't know that. Well, it was well publicized. The work was hard. I thought that the committee did a good job. We enjoyed our time.  and we think that we came up with something that's representative of the South side of Jackson and something that the members of the South side community will like and appreciate. One of the things that bothers me about this whole process now is that something different is happening. It's good because we're going to end up with a couple of pieces of artwork that's going to be installed in a couple of different places. My main concern is the public input on the from the original work that we did. The public input said  We voted for this guy. We want his art to go at MLK and Morrell. I still think that that's a good idea. If there's going to be other artwork that's going to be installed, fine by me. But what I'm standing on is the public input and the people that we spoke with that represent the community on the south side said they want this piece of art and they want the art at a certain location. I'm standing with the public on that one because this is what we do as a public body. We listen to the public and respond.  I'm with the public on this one. Whatever the the piece of artwork that got the most votes, that piece of artwork should go at the roundabout at MLK and Morrell. If you want to put another piece of artwork or five or 10 at different locations, I'm cool with that too, because I think art is a great thing. And so I just wanted to make sure that the council understood that we put a lot of work in, we diligently did our thing,  And we hope that everything works out and that the council is able to place this other piece of artwork where it deems necessary. Thank you kindly for your time today.",Arts and Culture
JS_01_24_23,JS,"Jackson, MI",2023-01-24,2023-01-01,Training,Public Comment,Commenter,3169.0,3360.0,"Thank you, Mr. Mayor. John King, two zero three third street and race politics is a main theme of what I want to talk about. Um, sadly there's been a mass shootings, especially this last week. Um, and unfortunately, uh, there are a lot that got ahead of the news by claiming white supremacy, uh, most especially the Senate majority leader, Chuck Schumer and, and a lot of others.  I had seen Angela Tompkins give a MLK talk. She's the DEI person for Consumer Synergy. She started, I've seen some of her mentions that, you know, it's a six-year-old, like a slur. And I thought, oh, no. And so she got into some other things and, you know, ended up with suggesting, you know, she was told with her hair that, you know, it could be certain ways where she was,  She was being discriminated against, and that's a common fallacy that a lot of these DEI people, you know, it would be a very rare case, let's say if it's a white woman, you know, they have a Princess Leia, maybe someone might mention that, you know, in a certain position, you know, something that's obviously a joke, but this, you know, black women being discriminated against their,  Here, but sort of like a hoax, unfortunately, which, speaking of hoax, there was the Proud Boys sign-up hoax to support Keisha Hamilton. Now Keisha's basking in the limelight that there's been national news about her comments.  She said, oh, I'm, you know, just talking about whiteness. It's different from white people. But then, of course, you know, there were other tweets and things that came out that where she's specifically stating white people and, you know, saying they're bad or what have you and evil.  I have to mention MLive. Unfortunately, there was a disgusting article. Martin Slaughter, he had it of the last JPS board meeting where he suggested sort of like, oh, some people think that maybe you could  I think that Keisha Hamilton's comment was racist, and then he ends up giving Keisha Hamilton's statement and Myesha Jones' statement that was just ridiculous, obvious, and I talk about the media being the enemy, and, you know, there's MLive, and, but, again, I mean, you know,  I don't expect you to get a dump Keisha Hamilton, but you know, it would be nice if you could. Thank you.",Police Reform
JS_01_24_23,JS,"Jackson, MI",2023-01-24,2023-01-01,Training,Public Comment,Commenter,3373.0,3593.0,"Hi, I'm Janet Meyer-Jackman. I live at 783 Briarcliff and Jackson. And I serve on the Jackson Public Arts Commission. And I have submitted, was on the inaugural chair of the Jackson Public Arts Commission in the past. My mouth is really dry.  This past year, JPAC was asked to search for sculpture for the MLK Roundabout. JPAC voted to create the Martin Luther King Roundabout Sculpture Selection Committee. Transparency and communication to the residents of Ward 1 became our greatest goal, to which all who were involved were stellar, did great work.  The MLK Roundabout Committee created guidelines for sculpture selection. The committee felt in order to further cede trust between the city and Ward 1, that the final selection of the awarded sculpture and artist should be left to the Ward 1 public votes.  To assure that the finest pieces were selected, the committee issued a call for sculpture, reviewed, and juried all submitted proposals. Three sculptors were selected from the proposals submitted. Maxwell M.K. of Chicago, Douglas Jones, Chris Turner of Detroit, and Ken Thompson of Blissfield.  The city issued a call for public comment on each sculpture. Email responses were sent to Kelly Hoover. Following the guidelines to further transparency and trust, the committee held public gathering at the MLK Center and invited residents of Ward 1 to come meet each artist and hear their presentation, as well place their vote for the sculpture they wanted to be installed in the MLK roundabout.  Both email votes and in-person votes were tallied and clearly set Maxwell M.K. far out front of Douglas Jones, Chris Turner, slash Chris Turner, there's two working on that one, and Ken Thompson.  Ward 1 had voted Path to Progress by Maxwell M.K. was their choice. The committee believed the correct choice by vote had been made and were ready to proceed to submit our recommendation at an emergency meeting of the Jackson Public Arts Commission, which was bypassed. What we do know is that JPEC bylaws were ignored. Why?  Once the MLK Roundabout Selection Committee left the office of Kelly Hoover, who did a stellar job working on this, the committee is not sure what happened, but we do know the next thing. A community of shapes by Douglas Jones slash Chris Turner was placed on tonight's agenda to be approved for installation, not Maxwell M. Case. This has stunned each committee member  and we all share a level of disrespect of our time and the political sway away from the public vote. Respect, transparency and trust were swept away and the misstepped decision to change the outcome were not respecting Ward 1's community choice, which negates their vote and voice.  This does not grow trust between the city and Ward 1. It only undermines it. I respectfully recommend that the city council amend tonight's agenda line item 11.4 under new business regarding the award of the MLK roundabout sculpture. City County members, please vote to award. Thank you, Janet.",Arts and Culture
JS_01_24_23,JS,"Jackson, MI",2023-01-24,2023-01-01,Training,Public Comment,Commenter,3034.0,3159.0,"Good evening. John Wilson, 10 45 South Durant street, Jackson, Michigan. As one of the previous speakers has already said, we are all aware by now the public racist and hateful remarks that were made by church. The chairwoman of the city of Jackson's racial equity commission, miss Keisha Hamilton. I don't expect you to answer me.  But maybe you can address this during council comments. Miss Gunn is whiteness evil and are white women stupid? Mr. Dancy are women stupid and is whiteness evil? Miss Robinson is whiteness evil and are white women stupid?  Mr. Fort is whiteness, evil and our stupid Miss Bonnell is whiteness, eagerness and our white women stupid. That's what Miss Keisha Hamilton say, said, stated in her tweets. Mayor Mahoney is whiteness, evil and I waited and stupid.  This council uses can have a discussion on whether or not to remove Miss Hamilton for us, the city's rent and equity commission. They can do so by a majority vote. Some on this council demanded the removal. What he commissioned Sheriff Steel and just a few years back over him and with remarks.  This deal is no different. Thank you.",Governance and Civic Engagement
JS_01_24_23,JS,"Jackson, MI",2023-01-24,2023-01-01,Training,Public Comment,Commenter,2652.0,2653.0,Yes.,Other
JS_02_07_23,JS,"Jackson, MI",2023-02-07,2023-02-01,Training,Public Comment,Commenter,3270.0,3271.0,Thank you.,Other
JS_02_07_23,JS,"Jackson, MI",2023-02-07,2023-02-01,Training,Public Comment,Commenter,3085.0,3270.0,"Thank you, Mr. Mayor and council people for allowing us to speak. It seems like I must have missed a pretty good meeting a couple of weeks ago and some things that must have happened. I'm here to talk about, just briefly, give you an update, on the resolution declaring that the investigation and arrest of individuals involved with a personal use  growth and possession of ethnogenic plants, including those scheduled at state and federal levels, to be the lowest priority for the police in the city of Jackson. There's a meeting that's coming up  later this month with a state organization and they are putting together the drive to have it on the ballot in November in Jackson and several other communities around the state. It is a growing  of interest by people. They're reading about it all of the time, hearing about it and wanting to be able to use it, but not have to go to the street to find the mushrooms and psychedelics that they feel that they need to overcome depression, PTSD, and other things. Psychedelic Colorado.  They have legalized it for the state. And just this last week, Australia has legalized not only all of the ethnogenics, but MDMA as well. It is a world-growing phenomenon. It's happening. There's more research being done on it. Johns Hopkins, the University of New York, have done mounds of information on it. Bloomberg publishes once a week. They have articles on ethnogenics.  in Bloomberg. Insurance companies have just paid for some in Canada for the use of it. It is coming to Jackson. I would love to see the city  initiate it, take control of it. The city of Ann Arbor and Washtenaw County has approved it, as has Detroit and one other municipality in Oakland County has approved. Detroit passed unanimously by the councils there.  all of them, unanimous, because they did their homework, their research, they looked at it. I found that the directive from the prosecuting attorney in Washtenaw County to be extremely informative, very well written, with just a lot of evidence-based information in there.  Look at it. Read it. Look it up. If you don't know where to find it, you can contact me. I'll get it for you. I have it right here. It's an excellent piece as well as the ordinance that Ann Arbor has enacted for this very same purpose of making it the lowest priority for the police. The war on drugs is coming to an end.",Police Reform
JS_02_07_23,JS,"Jackson, MI",2023-02-07,2023-02-01,Training,Public Comment,Commenter,2991.0,3073.0,"Hi, I'm Angela Edward. I'm on Heiser Street Ward 6.  I was not able to come to the last meeting. I did watch it online afterwards. I saw that it was a very long discussion about art. Alejandro Gonzalez, he's a director and an artist and he says art should provoke.  Good job, guys. I know that this session lasted like an hour. And so I just wanted to come introduce myself, give an opportunity to, if you ever want to have it go through the channel of the Public Arts Commission first, just for efficiency, save time. I wanted to just kind of, I guess...  put that out there so that if you ever feel like you need more space to, I guess, talk about it after it goes through the commission and we can really hash it out there, that's also open to the community. People can come for public comment there.  But I think that that was really my only point was to come and just introduce myself so that you see the face. I've been volunteering slash serving for I think about four years now. And you guys are all welcome to come as well. And that way if there's any concerns about art, you can definitely hash it out there too. So that was it. Thank you guys.",Arts and Culture
JS_02_07_23,JS,"Jackson, MI",2023-02-07,2023-02-01,Training,Public Comment,Commenter,2794.0,2991.0,"I just come up here to talk about Rio.  848 South Lakeside drive. Tracy Joe Sutliff, Michigan center. We know who you are. I know, but he wants to know every time. Okay. Um, I really came up here to talk about this Michigan that we've had and how amazing it is to partner up with you guys with this hotel thing. We've gotten people employed. We've had, um, many, many good things happen. Um, there is nothing racial, racial about this program. Not even a little bit.  I wasn't even getting up here to talk about Keisha, but if you guys really, really have time to sit here and talk about this. She's not even here for her to be able to even speak her mind and for them to have time to do this. Do you know what happened at Jackson High today? Do you know what our kids went through?  I speak her through the whole thing. I was right there to do this. For us to know what somebody tweets. Are you kidding me? This is freedom of speech. We have way bigger problems than this. So I just feel bad for her and that she can't be here to stand up for herself because some people take it all out of context. I'm a white woman, a white gay woman, and I read right through it and I understood it.  And some people don't, and they take it the wrong way. They can take it however they want. We're all here to work together as a team. It doesn't matter what color you are. It doesn't matter what race. We're all here to work together, and that's what we've been doing. And RIA, Residence in Action, that's what we've been doing. We don't care where they come from, what happened to them. We meet them where they're at, and we've had success. And I just want to put it out there  I really hope that we can all come together someday and work together because this racism stuff is just bullcrap. I really, I'm just over it. I'm just sick of people just dogging people. They don't have nothing better to do. There's nothing better to do. Our kids could have got shot today. In rooms, under tables.  to do. There's nothing good to do. Use their phone. Skit today. I picked up of my friend's kids in a van. They come out crying. Let's worry about stuff like that. Let's I'm not yelling at you guys, but they won't let me turn that way. So  I'm saying, let's worry about stuff like that picture. Our kids could have died today. And I pray for them. I pray for all the families tonight. They have to sit with their children and explain to them how horrible this is. They're going to have PTSD over this. And we're all the family. Are you kidding me right now? Come on. Let's all work together. I really, really, I work for RIA. I'm white. So the racist thing, I don't even get what you're talking about.  We gather together as a team because we're working to help the homeless and we've been helping the homeless and I love all of you for helping us. Thank you TJ.",General Community Organizing
JS_02_07_23,JS,"Jackson, MI",2023-02-07,2023-02-01,Training,Public Comment,Commenter,2598.0,2784.0,"Hello, I'm Kelly Casimir, 762 Oak Ridge Drive, and chair of the Environmental Commission. I'm here to speak about No Mo' May. As you're probably aware, the Environmental Commission has written in support of this initiative. I'm here to provide some additional information and hope to address some of the concerns raised by Public Works.  So traditional monoculture lawn lacks floral resources or nesting sites for bees and is often treated with large amounts of pesticides that harm bees and other invertebrates. When we think of habitat loss, we tend to imagine bulldozers and concrete, but acres of manufactured lawn are just as much a loss of habitat as any development site. Bee populations have been in decline for decades due to the combined threats of pesticides, habitat loss, and climate change.  One way to increase bee habitats is by participating in No-Mow May. No-Mow May is a conservation initiative which is gaining traction across North America. The goal of No-Mow May is to allow grasses to grow un-mown for the month of May, creating habitat and forage for early season pollinators. This is particularly important in urban areas where floral resources are often limited.  The start of the growing season is a critical time for hungry, newly emerging native bees. Floral resources may be hard to find and allowing lawns to grow longer and not applying pesticides to flowering plants can provide nectar and pollen to help bee neighbors survive.  Experiments conducted by the USDA Forest Service's Northern Research Station found bee abundance increased when lawns were mowed every other week. Mowing every three weeks resulted in more than double the number of flowers available in lawns and increased bee diversity.  Maintaining bee populations are critical for the security and resiliency of our food supply. In fact, without bees acting as pollinators, 70% of plants would be unable to reproduce or provide food. According to the United Nations Environmental Program, of the 100 crop varieties that provide 90% of our world's food supply, 71 are pollinated by bees.  In North America, honeybees alone pollinate nearly 95 kinds of fruit, such as almonds, avocados, cranberry, apple, in addition to commodity crops like soy. Speaking specifically toward the concerns of public works,  May is not the heart of the growing season. As an avid gardener, the last frost dates for our community are in mid to late May. So this is when snow is often still on the ground and that's the point. There is little state growth and we are trying to encourage the little that is there to exist further. There's also round and turn about blight. As far as I'm aware, we are  talking about backyards only, and this is an opt-in program for what I would imagine to be a small number of actual citizens and city-held properties. Thank you.",Environment and Sustainability
JS_02_07_23,JS,"Jackson, MI",2023-02-07,2023-02-01,Training,Public Comment,Commenter,2434.0,2592.0,"Hi, I'm Jeannie Brown. I'm from Summit Township. I felt like the DEI  Shouldn't be in any corporation. It shouldn't be taught in Jackson. Why do we really need to teach people how to treat one another? We're all human. I was always taught to treat people how you would like to be treated. I worked for Henry Ford for 25 years. In the past 10 years, they have workshops on this. But in my experience, even though everyone took the class, they didn't enforce it. I was verbally and mentally abused by a coworker.  by a coworker I worked with under, and nothing was done about the harassment I suffered. I feel DEI divides people instead of uniting people. DEI stands for diversity, equity, integrity, and it promotes creativity and culture differences. I have colored my hair for years, along with other staff members at Henry Ford, but they made a policy  stating that you can only have natural hair colors. We argued that goes against diversity. Everybody is different. Everybody has their own style. And to say my colored hair is unacceptable is against policy. I disagreed. But they do not want  They don't, but they do what they want to do. It doesn't matter how many classes and training they take. It's the culture of the workplace that dictates what people can do. I don't think training  DEI to companies in Jackson is a good use of taxpayers' money. In my opinion, it's a waste. Being kind to one another costs nothing, and that's what changes lives. On another note, I want to address Keisha Hamilton, the school board member, saying, would you rather  the entire world be black or white. P. S. Don't hesitate now. And she wrote black without hesitation. Totally unacceptable. Thank you.",Governance and Civic Engagement
